p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
sofianeboufal,2016,49,198,1171,24,24,3296,70,17-09-1993,171.6666667,62.33333333,Morocco,High/Low,81.66666667,48.66666667,77.66666667,Midfielder,23,0,0,0,0,0,21.1518522,3,3,0,0,0
sofianeboufal,2019,77,198,824,20,27,3296,70,17-09-1993,171.6666667,62.33333333,Morocco,High/Low,81.66666667,48.66666667,77.66666667,Midfielder,26,1171,24,48.79166667,49,24,21.1518522,3,3,0,198,49
sofianefeghouli,2016,34,204,1188,21,31,1188,21,26-12-1989,176.5,75,Algeria,High/Low,86.33333333,63.5,79.66666667,Midfielder,27,0,0,0,0,0,24.07530756,3,3,0,0,0
sokratispapastathopoulos,2018,49,149,2319,25,28,4106,44,09-06-1988,186,84.83333333,Greece,Medium/High,73,82.66666667,83.33333333,Defender,30,0,0,0,0,0,24.52113925,3.5,1,0,0,0
sokratispapastathopoulos,2019,16,149,1787,19,32,4106,44,09-06-1988,186,84.83333333,Greece,Medium/High,73,82.66666667,83.33333333,Defender,31,2319,25,92.76,49,25,24.52113925,3.5,1,0,149,49
sollymarch,2017,4,251,1986,36,38,7528,111,20-07-1994,180,77.16666667,England,High/High,77.66666667,58.5,71.33333333,Midfielder,23,0,0,0,0,0,23.81687243,4,3,0,0,0
sollymarch,2018,15,251,2579,35,36,7528,111,20-07-1994,180,77.16666667,England,High/High,77.66666667,58.5,71.33333333,Midfielder,24,1986,36,55.16666667,4,36,23.81687243,4,3,0,251,4
sollymarch,2019,61,251,1203,19,25,7528,111,20-07-1994,180,77.16666667,England,High/High,77.66666667,58.5,71.33333333,Midfielder,25,4565,71,64.29577465,9.5,35.5,23.81687243,4,3,0,502,15
sollymarch,2020,171,251,1760,21,21,7528,111,20-07-1994,180,77.16666667,England,High/High,77.66666667,58.5,71.33333333,Midfielder,26,5768,90,64.08888889,26.66666667,30,23.81687243,4,3,0,753,61
stefanjohansen,2020,52,79,0,0,1,456,12,08-01-1991,182,77,Norway,High/High,69,73.33333333,73.33333333,Midfielder,29,0,0,0,0,0,23.24598478,4,3,0,0,0
stefanookaka,2016,105,235,1028,19,23,1560,36,09-08-1989,186,88.66666667,Italy,High/High,69,81.5,75.66666667,Forward,27,0,0,0,0,0,25.62916715,4,2,0,0,0
stefanookaka,2017,25,235,500,15,18,1560,36,09-08-1989,186,88.66666667,Italy,High/High,69,81.5,75.66666667,Forward,28,1028,19,54.10526316,105,19,25.62916715,4,2,0,235,105
stefanookaka,2018,29,235,32,2,7,1560,36,09-08-1989,186,88.66666667,Italy,High/High,69,81.5,75.66666667,Forward,29,1528,34,44.94117647,65,17,25.62916715,4,2,0,470,25
stephanlichtsteiner,2018,31,66,980,14,27,980,14,16-01-1984,181.5,75.75,Switzerland,High/High,78,77.5,81.75,Defender,34,0,0,0,0,0,22.99478633,4,1,0,0,0
stephenireland,2017,67,668,148,4,10,148,4,22-08-1986,173,66.33333333,Republic of Ireland,Medium/Medium,58.66666667,60.33333333,74.66666667,Midfielder,31,0,0,0,0,0,22.16356488,3,3,0,0,0
stephenward,2017,60,174,2592,28,29,6275,68,20-08-1985,185,81,Republic of Ireland,High/High,62.83333333,73.66666667,72.33333333,Midfielder,32,0,0,0,0,0,23.66691015,4,3,0,0,0
stephenward,2018,114,174,235,3,15,6275,68,20-08-1985,185,81,Republic of Ireland,High/High,62.83333333,73.66666667,72.33333333,Midfielder,33,2592,28,92.57142857,60,28,23.66691015,4,3,0,174,60
stevecook,2018,61,193,2937,31,31,12097,132,19-04-1991,185,82.16666667,England,Medium/High,55.66666667,75,75.16666667,Defender,27,0,0,0,0,0,24.00779158,3.5,1,0,0,0
stevecook,2019,132,193,2624,29,32,12097,132,19-04-1991,185,82.16666667,England,Medium/High,55.66666667,75,75.16666667,Defender,28,2937,31,94.74193548,61,31,24.00779158,3.5,1,0,193,61
stevemandanda,2016,153,244,855,9,9,855,9,28-03-1985,185,81.66666667,France,Medium/Medium,0,0,82.66666667,Goalkeeper,31,0,0,0,0,0,23.86169954,3,0,0,0,0
stevenalzate,2019,180,180,1268,19,22,2210,34,08-09-1998,180,68.33333333,England,Medium/Medium,67.66666667,54,59.33333333,Midfielder,21,0,0,0,0,0,21.09053498,3,3,0,0,0
stevenbergwijn,2019,125,251,749,14,14,2012,35,08-10-1997,177,76,Netherlands,Medium/Medium,85.83333333,64.83333333,75.16666667,Forward,22,0,0,0,0,0,24.25867407,3,2,0,0,0
stevenbergwijn,2020,27,251,1263,21,26,2012,35,08-10-1997,177,76,Netherlands,Medium/Medium,85.83333333,64.83333333,75.16666667,Forward,23,749,14,53.5,125,14,24.25867407,3,2,1,251,125
stevendavis,2017,89,111,1606,23,28,4504,58,01-01-1985,173,70.66666667,Northern Ireland,High/High,59.83333333,68.5,74.83333333,Midfielder,32,0,0,0,0,0,23.61143595,4,3,0,0,0
stevendefour,2016,32,550,1103,21,29,3638,51,15-04-1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,28,0,0,0,0,0,23.51020408,3,3,0,0,0
stevendefour,2017,159,550,2073,24,24,3638,51,15-04-1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,29,1103,21,52.52380952,32,21,23.51020408,3,3,0,550,32
stevendefour,2018,129,550,462,6,9,3638,51,15-04-1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,30,3176,45,70.57777778,95.5,22.5,23.51020408,3,3,1,1100,159
stevenpienaar,2016,77,77,869,15,19,869,15,17-03-1982,170,66,South Africa,High/Medium,69,63.5,77,Midfielder,34,0,0,0,0,0,22.83737024,3.5,3,0,0,0
stevesidwell,2017,300,300,0,0,2,0,0,14-12-1982,178,80,England,Medium/Medium,54,71.66666667,72.33333333,Midfielder,35,0,0,0,0,0,25.2493372,3,3,0,0,0
stuartarmstrong,2018,36,215,1516,29,34,6217,92,30-03-1992,183,75,Scotland,High/High,78,68.5,73.83333333,Midfielder,26,0,0,0,0,0,22.39541342,4,3,0,0,0
stuartarmstrong,2019,58,215,1814,30,32,6217,92,30-03-1992,183,75,Scotland,High/High,78,68.5,73.83333333,Midfielder,27,1516,29,52.27586207,36,29,22.39541342,4,3,0,215,36
stuartarmstrong,2020,25,215,2887,33,34,6217,92,30-03-1992,183,75,Scotland,High/High,78,68.5,73.83333333,Midfielder,28,3330,59,56.44067797,47,29.5,22.39541342,4,3,0,430,58
sullaykaikai,2018,33,33,0,0,2,46,2,26-08-1995,180.6666667,70,England,Medium/Medium,80.16666667,50.83333333,65.16666667,Midfielder,23,0,0,0,0,0,21.44578641,3,3,0,0,0
takumiminamino,2019,18,61,282,10,17,1346,29,16-01-1995,173.8333333,67,Japan,High/Medium,83.16666667,61.16666667,72.66666667,Forward,24,0,0,0,0,0,22.17219485,3.5,2,0,0,0
tammyabraham,2019,126,191,2311,34,34,5273,87,02-10-1997,193.6,82.2,England,Medium/Medium,76,68,74,Forward,22,0,0,0,0,0,21.93113517,3,2,0,0,0
tammyabraham,2020,43,191,1118,22,30,5273,87,02-10-1997,193.6,82.2,England,Medium/Medium,76,68,74,Forward,23,2311,34,67.97058824,126,34,21.93113517,3,2,1,191,126
tariqlamptey,2020,288,288,925,11,11,1575,20,30-09-2000,167,58,England,Medium/Medium,82,51,66,Defender,20,0,0,0,0,0,20.79672989,3,1,0,0,0
teemupukki,2019,20,20,3019,36,37,3019,36,29-03-1990,180,79.16666667,Finland,High/Medium,77.66666667,66.33333333,72.66666667,Forward,29,0,0,0,0,0,24.43415638,3.5,2,0,0,0
terencekongolo,2018,57,882,2852,32,34,4059,46,14-02-1994,187.8333333,70,Netherlands,Medium/High,75,74.5,75.33333333,Defender,24,0,0,0,0,0,19.84050439,3.5,1,0,0,0
terencekongolo,2020,366,882,95,1,10,4059,46,14-02-1994,187.8333333,70,Netherlands,Medium/High,75,74.5,75.33333333,Defender,26,2852,32,89.125,57,32,19.84050439,3.5,1,0,882,57
theowalcott,2016,47,222,2000,28,32,8568,132,16-03-1989,176,68,England,Medium/Medium,90.33333333,63,79,Forward,27,0,0,0,0,0,21.95247934,3,2,0,0,0
theowalcott,2018,13,222,2230,37,38,8568,132,16-03-1989,176,68,England,Medium/Medium,90.33333333,63,79,Forward,29,2000,28,71.42857143,47,28,21.95247934,3,2,0,222,47
theowalcott,2019,95,222,1341,25,28,8568,132,16-03-1989,176,68,England,Medium/Medium,90.33333333,63,79,Forward,30,4230,65,65.07692308,30,32.5,21.95247934,3,2,0,444,13
theowalcott,2020,67,222,1691,22,26,8568,132,16-03-1989,176,68,England,Medium/Medium,90.33333333,63,79,Forward,31,5571,90,61.9,51.66666667,30,21.95247934,3,2,0,666,95
thibautcourtois,2016,7,115,3420,36,36,6745,71,11-05-1992,199,93.5,Belgium,Medium/Medium,0,0,88.5,Goalkeeper,24,0,0,0,0,0,23.61051489,3,0,0,0,0
thibautcourtois,2017,32,115,3325,35,35,6745,71,11-05-1992,199,93.5,Belgium,Medium/Medium,0,0,88.5,Goalkeeper,25,3420,36,95,7,36,23.61051489,3,0,0,115,7
thomaspartey,2020,81,88,1661,24,24,1661,24,13-06-1993,185,75.33333333,Ghana,Medium/High,71.16666667,82.66666667,78.5,Midfielder,27,0,0,0,0,0,22.01120039,3.5,3,0,0,0
timkrul,2019,38,38,3420,36,36,3420,36,03-04-1988,189.6666667,76.66666667,Netherlands,Medium/Medium,0,0,76.33333333,Goalkeeper,31,0,0,0,0,0,21.3120172,3,0,0,0,0
timmklose,2019,209,259,615,7,8,615,7,09-05-1988,193,87,Switzerland,Medium/Medium,44.33333333,73.83333333,75,Defender,31,0,0,0,0,0,23.35633171,3,1,0,0,0
timothycastagne,2020,134,194,2471,27,27,2471,27,05-12-1995,182.5,76.33333333,Belgium,High/High,77.5,69.5,72.83333333,Defender,25,0,0,0,0,0,22.91862138,4,1,0,0,0
timowerner,2020,7,96,2728,35,38,2728,35,06-03-1996,180.1666667,75.16666667,Germany,High/Medium,91.16666667,65.33333333,80,Forward,24,0,0,0,0,0,23.15668587,3.5,2,0,0,0
timream,2018,51,63,2154,26,31,2819,33,05-10-1987,185.8333333,76.33333333,United States,Medium/Medium,65.66666667,70.5,71,Defender,31,0,0,0,0,0,22.10380261,3,1,0,0,0
tobyalderweireld,2016,45,188,2739,30,30,12543,136,02-03-1989,186.1666667,81.66666667,Belgium,Medium/Medium,64,79,84.83333333,Defender,27,0,0,0,0,0,23.56356432,3,1,0,0,0
tobyalderweireld,2017,129,188,1247,14,15,12543,136,02-03-1989,186.1666667,81.66666667,Belgium,Medium/Medium,64,79,84.83333333,Defender,28,2739,30,91.3,45,30,23.56356432,3,1,0,188,45
tobyalderweireld,2020,14,188,2361,25,35,12543,136,02-03-1989,186.1666667,81.66666667,Belgium,Medium/Medium,64,79,84.83333333,Defender,31,3986,44,90.59090909,87,22,23.56356432,3,1,1,376,129
toddcantwell,2019,18,81,2584,37,37,2584,37,27-02-1998,180.3333333,68.66666667,England,High/Medium,70.33333333,48,68.33333333,Midfielder,21,0,0,0,0,0,21.11513901,3.5,3,0,0,0
tomassoucek,2019,9,9,1096,13,13,4706,51,27-02-1995,192,86,Czech Republic,High/High,61.75,79,76.25,Midfielder,24,0,0,0,0,0,23.32899306,4,3,0,0,0
tomcairney,2018,61,460,2298,31,32,3097,41,20-01-1991,184.3333333,77.83333333,Scotland,High/Medium,67.5,65,75.66666667,Midfielder,27,0,0,0,0,0,22.90645468,3.5,3,0,0,0
tomcairney,2020,288,460,799,10,15,3097,41,20-01-1991,184.3333333,77.83333333,Scotland,High/Medium,67.5,65,75.66666667,Midfielder,29,2298,31,74.12903226,61,31,22.90645468,3.5,3,0,460,61
tomcleverley,2017,121,427,2003,23,23,5531,81,12-08-1989,175,67,England,High/Medium,67.5,63.83333333,76.33333333,Midfielder,28,0,0,0,0,0,21.87755102,3.5,3,0,0,0
tomcleverley,2018,191,427,529,13,15,5531,81,12-08-1989,175,67,England,High/Medium,67.5,63.83333333,76.33333333,Midfielder,29,2003,23,87.08695652,121,23,21.87755102,3.5,3,1,427,121
tomcleverley,2019,115,427,1041,18,20,5531,81,12-08-1989,175,67,England,High/Medium,67.5,63.83333333,76.33333333,Midfielder,30,2532,36,70.33333333,156,18,21.87755102,3.5,3,1,854,191
tomdavies,2020,7,7,1502,25,35,8330,128,18-04-1992,183.3333333,71.33333333,England,Low/High,64.66666667,70.83333333,59.5,Midfielder,28,0,0,0,0,0,21.2231405,3,3,0,0,0
tomdavies,2020,7,7,1502,25,35,8330,128,30-06-1998,181,71.6,England,High/Medium,68.4,69.8,71.2,Midfielder,22,1502,25,60.08,7,25,21.85525472,3.5,3,0,7,7
tomheaton,2017,202,622,321,4,11,7341,78,15-04-1986,187.5,89,England,Medium/Medium,0,0,78.16666667,Goalkeeper,31,0,0,0,0,0,25.31555556,3,0,0,0,0
tomheaton,2018,63,622,1805,19,38,7341,78,15-04-1986,187.5,89,England,Medium/Medium,0,0,78.16666667,Goalkeeper,32,321,4,80.25,202,4,25.31555556,3,0,1,622,202
tomheaton,2019,325,622,1890,20,20,7341,78,15-04-1986,187.5,89,England,Medium/Medium,0,0,78.16666667,Goalkeeper,33,2126,23,92.43478261,132.5,11.5,25.31555556,3,0,0,1244,63
tomheaton,2020,32,622,0,0,23,7341,78,15-04-1986,187.5,89,England,Medium/Medium,0,0,78.16666667,Goalkeeper,34,4016,43,93.39534884,196.6666667,14.33333333,25.31555556,3,0,1,1866,325
tomince,2017,16,16,2579,33,36,2579,33,30-01-1992,178,66,England,Medium/Medium,78.5,51.66666667,72.66666667,Midfielder,25,0,0,0,0,0,20.83070319,3,3,0,0,0
tommiehoban,2016,120,783,0,0,1,0,0,24-01-1994,188,83.4,Republic of Ireland,Medium/Medium,50.2,65.4,68,Defender,22,0,0,0,0,0,23.59665007,3,1,0,0,0
tommydoyle,2020,15,15,0,0,5,20,1,17-10-2001,172,72,England,Medium/Medium,58,60,60,Midfielder,19,0,0,0,0,0,24.33747972,3,3,0,0,0
tommysmith,2018,37,37,1282,15,25,3280,39,31-03-1990,187.5,82,New Zealand,Medium/High,64.16666667,77.83333333,69.66666667,Defender,28,0,0,0,0,0,23.32444444,3.5,1,0,0,0
tommysmith,2018,37,37,1282,15,25,3280,39,31-03-1990,187.5,82,New Zealand,Medium/High,64.16666667,77.83333333,69.66666667,Forward,28,1282,15,85.46666667,37,15,23.32444444,3.5,2,0,37,37
tommysmith,2018,37,37,1282,15,25,3280,39,14-04-1992,186,84,England,Medium/Medium,72.16666667,70.83333333,70.5,Defender,26,2564,30,85.46666667,37,15,24.28026361,3,1,0,74,37
tommysmith,2018,37,37,1282,15,25,3280,39,14-04-1992,186,84,England,Medium/Medium,72.16666667,70.83333333,70.5,Forward,26,3846,45,85.46666667,37,15,24.28026361,3,2,0,111,37
tomtrybull,2019,47,143,1166,16,30,1166,16,09-03-1993,181,72,Germany,Medium/High,57.5,71.16666667,68.66666667,Midfielder,26,0,0,0,0,0,21.97735112,3.5,3,0,0,0
trevohchalobah,2017,57,57,0,0,1,0,0,05-07-1999,190,75.4,England,Medium/Medium,70.6,64.8,62.8,Defender,18,0,0,0,0,0,20.88642659,3,1,0,0,0
troydeeney,2017,70,310,2017,29,30,10207,125,29-06-1988,183,90,England,High/Medium,62.33333333,84.33333333,76.66666667,Forward,29,0,0,0,0,0,26.8744961,3.5,2,0,0,0
troydeeney,2018,21,310,2761,32,32,10207,125,29-06-1988,183,90,England,High/Medium,62.33333333,84.33333333,76.66666667,Forward,30,2017,29,69.55172414,70,29,26.8744961,3.5,2,0,310,70
troydeeney,2019,79,310,2319,27,29,10207,125,29-06-1988,183,90,England,High/Medium,62.33333333,84.33333333,76.66666667,Forward,31,4778,61,78.32786885,45.5,30.5,26.8744961,3.5,2,0,620,21
troyparrott,2019,44,125,14,2,3,14,2,04-02-2002,180,72,Republic of Ireland,High/Medium,74.5,58.5,64.5,Forward,17,0,0,0,0,0,22.22222222,3.5,2,0,0,0
tyrickmitchell,2019,175,224,213,4,11,2018,23,01-09-1999,175,65,England,High/Medium,64,51.5,59.5,Defender,20,0,0,0,0,0,21.2244898,3.5,1,0,0,0
tyrickmitchell,2020,49,224,1805,19,30,2018,23,01-09-1999,175,65,England,High/Medium,64,51.5,59.5,Defender,21,213,4,53.25,175,4,21.2244898,3.5,1,1,224,175
tyronemings,2017,221,248,207,4,8,7380,85,13-03-1993,196,78,England,Medium/Medium,72.33333333,77.5,71.83333333,Defender,24,0,0,0,0,0,20.30403998,3,1,0,0,0
tyronemings,2019,27,248,3063,33,33,7380,85,13-03-1993,196,78,England,Medium/Medium,72.33333333,77.5,71.83333333,Defender,26,207,4,51.75,221,4,20.30403998,3,1,1,248,221
valonbehrami,2016,153,391,2126,27,31,2126,27,19-04-1985,185,79.33333333,Switzerland,Medium/High,64.16666667,77.16666667,76,Midfielder,31,0,0,0,0,0,23.17993669,3.5,3,0,0,0
victoranichebe,2016,73,73,1296,18,20,1296,18,23-04-1988,185,80,Nigeria,High/Medium,72,77,73.5,Forward,28,0,0,0,0,0,23.37472608,3.5,2,0,0,0
victormoses,2016,20,234,2573,34,35,4812,64,12-12-1990,177,79.66666667,Nigeria,Medium/Medium,79.66666667,70.33333333,77.66666667,Defender,26,0,0,0,0,0,25.4290487,3,1,0,0,0
victormoses,2017,42,234,2203,28,33,4812,64,12-12-1990,177,79.66666667,Nigeria,Medium/Medium,79.66666667,70.33333333,77.66666667,Defender,27,2573,34,75.67647059,20,34,25.4290487,3,1,0,234,20
victormoses,2018,23,234,36,2,4,4812,64,12-12-1990,177,79.66666667,Nigeria,Medium/Medium,79.66666667,70.33333333,77.66666667,Defender,28,4776,62,77.03225806,31,31,25.4290487,3,1,0,468,42
victorwanyama,2017,133,250,917,18,20,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,59.33333333,86.33333333,78.5,Midfielder,26,0,0,0,0,0,24.26116661,3.5,3,0,0,0
victorwanyama,2018,116,250,565,13,20,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,59.33333333,86.33333333,78.5,Midfielder,27,917,18,50.94444444,133,18,24.26116661,3.5,3,1,250,133
victorwanyama,2019,1,250,30,2,4,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,59.33333333,86.33333333,78.5,Midfielder,28,1482,31,47.80645161,124.5,15.5,24.26116661,3.5,3,0,500,116
viktorfischer,2016,35,211,469,13,24,469,13,09-06-1994,180.6666667,80.5,Denmark,High/Low,79.83333333,66.66666667,75.5,Forward,22,0,0,0,0,0,24.66265438,3,2,0,0,0
vincentjanssen,2016,33,504,941,27,31,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,67.5,76.16666667,75.16666667,Forward,22,0,0,0,0,0,24.50584814,4,2,0,0,0
vincentjanssen,2017,132,504,4,1,3,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,67.5,76.16666667,75.16666667,Forward,23,941,27,34.85185185,33,27,24.50584814,4,2,0,504,33
vincentjanssen,2018,292,504,51,3,5,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,67.5,76.16666667,75.16666667,Forward,24,945,28,33.75,82.5,14,24.50584814,4,2,1,1008,132
vincentkompany,2016,225,648,862,11,20,3621,45,10-04-1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,30,0,0,0,0,0,23.20251483,3,1,0,0,0
vincentkompany,2017,123,648,1466,17,22,3621,45,10-04-1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,31,862,11,78.36363636,225,11,23.20251483,3,1,1,648,225
vincentkompany,2018,89,648,1293,17,26,3621,45,10-04-1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,32,2328,28,83.14285714,174,14,23.20251483,3,1,1,1296,123
virgilvandijk,2016,231,519,1955,21,21,11909,128,08-07-1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,25,0,0,0,0,0,24.69864963,3,1,0,0,0
virgilvandijk,2017,25,519,2383,26,29,11909,128,08-07-1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,26,1955,21,93.0952381,231,21,24.69864963,3,1,1,519,231
virgilvandijk,2018,9,519,3570,38,38,11909,128,08-07-1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,27,4338,47,92.29787234,128,23.5,24.69864963,3,1,0,1038,25
virgilvandijk,2020,254,519,391,5,5,11909,128,08-07-1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,29,7908,85,93.03529412,88.33333333,28.33333333,24.69864963,3,1,0,1557,9
vitomannone,2016,87,87,855,9,28,855,9,02-03-1988,188,80,Italy,Medium/Medium,0,0,72.16666667,Goalkeeper,28,0,0,0,0,0,22.63467632,3,0,0,0,0
waynehennessey,2017,10,177,2565,27,36,7270,77,24-01-1987,198,90,Wales,Medium/Medium,0,0,74.5,Goalkeeper,30,0,0,0,0,0,22.95684114,3,0,0,0,0
waynehennessey,2018,45,177,1665,18,33,7270,77,24-01-1987,198,90,Wales,Medium/Medium,0,0,74.5,Goalkeeper,31,2565,27,95,10,27,22.95684114,3,0,0,177,10
waynehennessey,2020,122,177,0,0,5,7270,77,24-01-1987,198,90,Wales,Medium/Medium,0,0,74.5,Goalkeeper,33,4230,45,94,27.5,22.5,22.95684114,3,0,0,354,45
waynerooney,2016,51,88,1624,25,28,3963,56,24-10-1985,176,83,England,Medium/High,66,80.16666667,81.33333333,Forward,31,0,0,0,0,0,26.79493802,3.5,2,0,0,0
waynerooney,2017,28,88,2339,31,34,3963,56,24-10-1985,176,83,England,Medium/High,66,80.16666667,81.33333333,Forward,32,1624,25,64.96,51,25,26.79493802,3.5,2,0,88,51
wesleyfofana,2020,44,119,2379,28,29,2379,28,17-12-2000,187.5,76,France,Medium/Medium,63.5,67.5,67,Defender,20,0,0,0,0,0,21.61777778,3,1,0,0,0
wesleyhoedt,2018,2,16,1235,13,17,3895,41,06-03-1994,188.6666667,77.83333333,Netherlands,Medium/High,60.16666667,75,75.66666667,Defender,24,0,0,0,0,0,21.86629874,3.5,1,0,0,0
wesmorgan,2016,108,301,2565,27,27,8131,95,21-01-1984,185.6666667,98.33333333,Jamaica,Medium/High,38.16666667,77.5,75.33333333,Defender,32,0,0,0,0,0,28.5254747,3.5,1,0,0,0
wesmorgan,2017,45,301,2973,32,33,8131,95,21-01-1984,185.6666667,98.33333333,Jamaica,Medium/High,38.16666667,77.5,75.33333333,Defender,33,2565,27,95,108,27,28.5254747,3.5,1,0,301,108
wesmorgan,2019,27,301,480,11,35,8131,95,21-01-1984,185.6666667,98.33333333,Jamaica,Medium/High,38.16666667,77.5,75.33333333,Defender,35,5538,59,93.86440678,76.5,29.5,28.5254747,3.5,1,0,602,45
wesmorgan,2020,121,301,29,3,13,8131,95,21-01-1984,185.6666667,98.33333333,Jamaica,Medium/High,38.16666667,77.5,75.33333333,Defender,36,6018,70,85.97142857,60,23.33333333,28.5254747,3.5,1,0,903,27
wilfredndidi,2017,31,160,3091,33,33,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,74.16666667,79.83333333,75.66666667,Midfielder,21,0,0,0,0,0,21.87639998,3.5,3,0,0,0
wilfredndidi,2018,3,160,3468,38,38,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,74.16666667,79.83333333,75.66666667,Midfielder,22,3091,33,93.66666667,31,33,21.87639998,3.5,3,0,160,31
wilfredndidi,2019,42,160,2819,32,32,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,74.16666667,79.83333333,75.66666667,Midfielder,23,6559,71,92.38028169,17,35.5,21.87639998,3.5,3,0,320,3
wilfredndidi,2020,84,160,2289,26,27,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,74.16666667,79.83333333,75.66666667,Midfielder,24,9378,103,91.04854369,25.33333333,34.33333333,21.87639998,3.5,3,0,480,42
wilfriedbony,2017,329,329,759,15,15,1464,25,10-12-1988,182,88.83333333,Ivory Coast,Medium/Low,60.16666667,77.83333333,77.5,Forward,29,0,0,0,0,0,26.81841968,2.5,2,0,0,0
wilfriedzaha,2017,118,231,2686,29,29,15265,166,10-11-1992,180,66,Ivory Coast,High/Medium,89.66666667,71.5,80.83333333,Forward,25,0,0,0,0,0,20.37037037,3.5,2,0,0,0
wilfriedzaha,2018,31,231,3195,34,34,15265,166,10-11-1992,180,66,Ivory Coast,High/Medium,89.66666667,71.5,80.83333333,Forward,26,2686,29,92.62068966,118,29,20.37037037,3.5,2,0,231,118
wilfriedzaha,2019,30,231,3465,38,38,15265,166,10-11-1992,180,66,Ivory Coast,High/Medium,89.66666667,71.5,80.83333333,Forward,27,5881,63,93.34920635,74.5,31.5,20.37037037,3.5,2,0,462,31
wilfriedzaha,2020,52,231,2754,30,30,15265,166,10-11-1992,180,66,Ivory Coast,High/Medium,89.66666667,71.5,80.83333333,Forward,28,9346,101,92.53465347,59.66666667,33.66666667,20.37037037,3.5,2,0,693,30
willhughes,2017,88,180,1029,15,17,5875,77,17-04-1995,185,73.83333333,England,Medium/Medium,65,63.5,75.16666667,Midfielder,22,0,0,0,0,0,21.57292428,3,3,0,0,0
willhughes,2018,47,180,2504,32,32,5875,77,17-04-1995,185,73.83333333,England,Medium/Medium,65,63.5,75.16666667,Midfielder,23,1029,15,68.6,88,15,21.57292428,3,3,0,180,88
willhughes,2019,45,180,2342,30,33,5875,77,17-04-1995,185,73.83333333,England,Medium/Medium,65,63.5,75.16666667,Midfielder,24,3533,47,75.17021277,67.5,23.5,21.57292428,3,3,0,360,47
willkeane,2016,439,439,292,5,8,292,5,11-01-1993,187,72,England,Medium/Medium,73,60,66.25,Forward,23,0,0,0,0,0,20.58966513,3,2,0,0,0
willyboly,2019,88,133,2090,22,23,7488,79,03-02-1991,193,89,France,Medium/Medium,66.33333333,79.83333333,76,Defender,28,0,0,0,0,0,23.89325888,3,1,0,0,0
